tweet_id,user_id,username,created_at,text,retweet_count,favorite_count,followers_count,statuses_count,account_created_at,location,is_retweet,lang
9481bc26-011,bc36ad8a,collinsjulie,10/29/24 08:07 AM,Voter turnout steady in my area.,35,18,35,1428,2010-12-31,New York,False,en-US
39983083-4fb,492a698b,brittanythomas,2024-11-07 19:58:17,counting ongoing — official figures incoming.,13,29,22,549,2024-04-21,Rural,True,en
570922d5-1ec,34b942ca,christine35,2024-10-29 02:52:43,Update: observers confirm fairness in my precinct. #Election2024,42,247,10,2843,2018-05-24,Miami,False,en
b2c6ab72-f48,1d83b7f7,syoung,2024-11-13 09:43:05,Evidence of rigged machines — officials silent. Share widely! #VoteSafe,108,392,66,154,2016-10-10,Los Angeles,False,en-US
87e1b4fc-e74,c737ecfc,hunternelson,2024-11-06 21:31:35,rigged machines found in vote tallies (311 suspicious) ¡Increíble! 🇺🇸,21,280,28,1515,2021-11-28,Philadelphia,False,en-US
87908ede-83a,b93972cf,jenniferboyer,2024-10-30 06:00:24,fake ballots found in vote tallies (387 suspicious),94,294,29,269,2025-08-27,Houston,False,es
bd09d8b7-93f,49b5c477,gutierrezpatricia,2024-11-09 15:27:43,Update: clean election in my precinct. #VoteSafe,122,254,164,220,2023-02-26,Los Angeles,False,en-US
80795b1f-20f,96394338,blakeashley,2024-11-05 00:52:47,ALERT: fraudulent tabulation across precincts — evidence points to fraud. #investigate,202,694,25,401,2025-04-25,Miami,False,en
62183432-62e,8e4804cd,terrywarren,2024-11-05 22:02:16,Reports of ballot stuffing in several precincts. Must be investigated!,49,77,51,209,2016-05-22,Chicago,True,en
b756d4ef-5eb,bf559424,wadedaniel,2024-11-14 01:18:23,counting ongoing — observers reporting orderly process.,74,220,178,1310,2011-02-21,Los Angeles,False,es
de93fc8b-97d,46ef6dd4,yirwin,2024-11-10 10:02:29,Voter turnout steady in my area.,22,27,11,136,2019-06-09,Philadelphia,False,es
d0ea2e0f-d9e,bbdb2ca5,marshalljulie,2024-10-31 16:55:55,Evidence of voter rolls compromised — officials silent. Share widely! ¡Increíble! 🇺🇸,40,287,55,1962,2015-08-08,Los Angeles,False,en
f400f2ba-371,b3057248,christinebailey,2024-10-29 02:35:58,Reports of ballot stuffing in several precincts. Must be investigated!,159,233,36,389,2011-03-08,Chicago,False,en
947d8a43-713,907f100c,rossleah,2024-11-04 21:58:48,Update: clean election in my precinct.,43,238,50,40,2014-07-07,Chicago,False,es
d67a3b53-221,a05b6b93,morriszachary,2024-10-26 22:17:26,polling update — observers reporting orderly process.,43,221,42,2197,2011-07-01,Philadelphia,False,en
b3a1731d-85b,d9a69a95,ryanlee,2024-10-29 17:49:36,poll watchers report — observers reporting orderly process.,31,60,73,3085,2020-08-02,New York,False,en-US
8ea048af-692,12dcabfe,rkeller,2024-11-11 05:54:55,counting ongoing — observers reporting orderly process. #Election2024,132,129,425,887,2010-03-24,Houston,False,en-US
247c03d3-902,9a8b4755,ejones,2024-11-11 15:26:02,early voting numbers — observers reporting orderly process. https://news.site/article,81,21,20,125,2019-04-24,Houston,False,en
fa54c4d6-22e,a2cc21bf,robert99,2024-11-01 22:15:37,Update: trust the process in my precinct.,16,240,43,2858,2017-10-12,Rural,False,en-US
6a143061-cae,ecc5d893,matthewcoleman,2024-11-09 21:29:35,turnout update — observers reporting orderly process.,108,60,52,1343,2011-03-28,Chicago,True,en-US
5bf76590-7cd,0d80ab4c,julia75,2024-11-06 20:00:32,Update: smooth voting in my precinct.,19,239,29,3015,2020-06-15,Los Angeles,True,en
d0e67e3e-da4,58f67dba,lee27,2024-11-12 11:39:16,poll watchers report — observers reporting orderly process.,92,29,24,796,2025-05-03,Rural,False,en-US
04259bb9-7aa,8f9429b0,alyssa65,2024-11-15 06:56:17,Update: smooth voting in my precinct.,52,168,128,323,2024-03-30,Miami,False,en
5cab3494-230,4730148a,zgamble,2024-11-14 07:21:15,Update: smooth voting in my precinct.,46,59,293,437,2024-07-05,,False,en-US
a3ecf35e-362,4ef017bc,ynorton,2024-11-02 06:33:26,ALERT: fraudulent tabulation across precincts — evidence points to fraud. #electionfraud,184,74,152,214,2022-02-19,Chicago,False,en-US
5d4455f7-909,57ea7860,oconnorsteven,2024-11-09 23:16:37,ghost voters found in vote tallies (217 suspicious) ¡Increíble! 🇺🇸,23,249,131,2996,2016-11-02,Rural,False,en-US
920d0d0c-97e,3508d88b,alexandriamoss,2024-11-04 13:26:53,early voting numbers — official figures incoming.,18,19,43,22359,2021-05-19,Chicago,False,en
beab62e3-810,048918a1,edwin89,2024-11-09 08:27:01,Voter turnout steady in my area.,24,14,18,258,2018-08-27,Miami,False,en-US
8abdedcc-e72,34b942ca,christine35,2024-11-08 17:11:58,ALERT: count manipulation across precincts — evidence points to fraud. #investigate,327,227,10,2843,2018-05-24,Miami,False,en
1665cc3c-5a2,3fcd5ad1,deanshepard,2024-11-07 16:40:49,Evidence of fake ballots — officials silent. Share widely! ¡Increíble! 🇺🇸,107,47,322,2528,2010-05-22,Los Angeles,False,en
35f86730-c67,a399c02c,elizabethwilson,2024-10-27 08:57:33,Update: transparent count in my precinct.,47,206,221,15496,2016-07-26,Miami,False,en
02dc197a-934,397be3a1,rebeccajohnston,2024-10-29 23:19:25,Update: observers confirm fairness in my precinct.,99,74,21,425,2012-08-30,Miami,True,en
d6c9270a-9da,874cbcc3,rsalinas,2024-11-06 13:10:42,polling update — official figures incoming.,83,96,197,497,2021-02-23,Miami,False,es
2edb2a32-638,50e3ba66,zfreeman,2024-10-26 14:54:59,Voter turnout steady in my area. #VoteSafe,45,8,82,364,2010-08-19,Philadelphia,False,en
1522c7e8-539,650fa8d8,wrightlindsay,2024-11-07 10:00:02,ALERT: voter rolls compromised across precincts — evidence points to fraud. #electionfraud,73,340,134,2256,2020-02-15,New York,False,en
38e1e248-e6d,694be2eb,tyler46,2024-11-08 12:01:47,counting ongoing — official figures incoming. #VoteSafe,3,59,11,688,2025-02-09,Miami,False,en-US
c45acd15-076,8e4804cd,terrywarren,2024-10-31 18:12:21,poll watchers report — observers reporting orderly process.,100,11,51,209,2016-05-22,Chicago,False,es
bdb4eb54-80c,046f3b4b,angela48,2024-11-14 13:42:21,fake ballots found in vote tallies (455 suspicious),41,231,14,255,2019-02-11,Los Angeles,False,en-US
07c2bcc7-3b9,ebc3dae2,harrisshawn,2024-10-27 19:30:53,Voter turnout steady in my area.,23,45,12,292,2021-06-24,,False,en
29aa4c53-1a8,c3180778,gpetersen,2024-11-05 19:23:49,Update: clean election in my precinct.,7,50,59,385,2022-12-03,Chicago,False,en-US
6585d042-b5e,103a8d39,vharris,2024-10-31 17:19:56,polling update — observers reporting orderly process.,17,111,17,447,2014-04-26,Rural,False,es
8aa74728-64e,d9a69a95,ryanlee,2024-11-14 21:39:20,Reports of illegal votes in several precincts. Must be investigated! #VoteSafe,139,391,73,3085,2020-08-02,New York,True,es
2175efc2-114,4499676c,lrodriguez,2024-10-29 06:31:44,early voting numbers — observers reporting orderly process. #Election2024,51,145,28,188,2011-01-27,Miami,True,en
68885a71-b52,ba898f1f,cheyenne86,2024-10-28 00:05:06,Update: trust the process in my precinct.,74,62,53,974,2011-03-16,Rural,False,es
24b6ccc2-125,6b5012a1,yperez,2024-11-06 07:14:18,turnout update — observers reporting orderly process.,21,223,17,426,2021-07-10,New York,False,en-US
a27a6780-c2f,7c035eb1,briansmith,2024-10-28 07:43:31,Reports of voter rolls compromised in several precincts. Must be investigated!,13,147,45,4355,2024-07-17,Houston,False,es
6613ee7b-409,b5fdcc87,seanray,2024-11-09 06:47:36,poll watchers report — observers reporting orderly process.,60,176,38,194,2013-06-16,Chicago,False,es
974e3bd4-469,5cc0d652,nicholas45,2024-11-05 23:11:24,Update: smooth voting in my precinct.,18,32,14,621,2018-11-13,Miami,False,es
bd4733f3-ea5,9061305d,bradystout,2024-10-30 12:39:53,early voting numbers — official figures incoming.,35,44,4,227,2025-01-08,Rural,False,en
b7bfc737-0b6,48b5c50f,william09,2024-10-28 17:11:52,Update: observers confirm fairness in my precinct.,38,114,51,428,2022-09-01,Rural,False,en-US
13b9c8ab-97c,651482ac,dorisroberts,2024-11-09 16:23:29,polling update — observers reporting orderly process.,16,11,34,307,2018-05-15,,True,en
1f0a065d-417,5b21767e,jeanette17,2024-11-13 04:29:33,Voter turnout steady in my area. #VoteSafe,41,44,124,1342,2023-09-16,Miami,False,es
3306b461-4a0,4cdfcaba,mary83,2024-11-10 02:01:33,poll watchers report — observers reporting orderly process. #VoteSafe,52,52,33,33932,2025-06-05,Rural,False,en-US
91f78706-5b8,ec645d5c,amberdrake,2024-10-31 22:31:49,counting ongoing — observers reporting orderly process.,39,156,9,560,2011-03-29,Houston,False,en-US
53aa7037-4e0,26776c00,xfernandez,2024-11-12 05:47:46,counting ongoing — observers reporting orderly process.,96,84,26,747,2023-09-09,New York,False,en
da186fd3-af5,6fdf9d15,mariawhite,2024-11-03 08:54:24,poll watchers report — official figures incoming.,13,15,15,344,2010-03-22,Miami,False,es
439cd6d3-3cc,b93fde51,alicia80,2024-10-31 15:27:09,early voting numbers — official figures incoming. #Election2024,39,7,19,199,2017-01-20,Philadelphia,False,en
aaa29a89-134,869c9115,dking,2024-11-02 02:47:33,Update: clean election in my precinct.,55,40,29,277,2010-03-17,,False,es
093ec080-0a3,df5373af,solislisa,2024-11-05 14:30:02,Evidence of ghost voters — officials silent. Share widely! #VoteSafe,136,369,53,101,2017-12-02,Philadelphia,False,en
ba047d85-5f2,a730b2ba,franksarah,10/31/24 05:30 AM,Update: trust the process in my precinct.,104,65,185,491,2011-08-25,Philadelphia,False,en
eddd3ad8-0e0,c9a8eab5,christine04,2024-10-28 10:02:54,poll watchers report — official figures incoming.,18,82,57,578,2023-09-30,Philadelphia,False,en
738272c6-c23,d7580437,zallen,2024-10-28 13:46:38,Reports of ghost voters in several precincts. Must be investigated!,193,299,488,1049,2014-07-12,Miami,False,es
3027d64b-1af,0387c892,karen19,2024-10-28 13:01:36,early voting numbers — observers reporting orderly process.,66,161,37,44829,2024-03-02,Los Angeles,False,en-US
ffb71e70-856,61b871f3,andrea51,2024-11-07 05:57:45,Update: smooth voting in my precinct.,22,195,135,369,2024-02-29,Miami,False,es
0a2d0385-366,6afee4d6,tanya74,2024-11-08 13:55:20,fraudulent tabulation found in vote tallies (48 suspicious),80,144,4,198,2015-04-25,,False,en
b689e378-ec8,d037925f,maria52,2024-11-06 00:04:58,Update: observers confirm fairness in my precinct.,35,85,31,3026,2016-05-04,Chicago,False,en-US
4cd22896-33e,42b2c5d6,djohnson,2024-10-29 12:54:43,Voter turnout steady in my area.,31,56,22,1939,2024-02-23,Miami,False,es
09979b48-cb7,019e29ce,steven60,2024-10-29 15:23:47,Update: transparent count in my precinct. https://news.site/article,92,31,32,134,2016-06-06,Rural,False,en-US
aa1fef7f-193,aebf8c69,crystaljones,10/29/24 02:04 PM,polling update — official figures incoming.,4,81,32,775,2016-01-16,Chicago,False,en
27e794a0-d3e,5e4ddef0,nunezemily,2024-11-14 10:51:47,Update: trust the process in my precinct.,72,138,33,200,2011-11-20,New York,False,es
80f6b076-3e2,da160248,pamela55,2024-11-10 01:51:51,Evidence of voter rolls compromised — officials silent. Share widely!,146,220,6,144,2019-07-09,Philadelphia,True,en
6444d8b6-ae9,8d3ae91e,copelandglenn,2024-11-12 11:52:31,Evidence of count manipulation — officials silent. Share widely!,16,69,165,651,2014-09-17,Rural,False,en
9921c9fe-c51,b34b75c1,austinbennett,2024-11-13 20:47:04,turnout update — observers reporting orderly process. #VoteSafe,70,141,161,848,2017-09-30,Los Angeles,False,en-US
55bcbc3c-b8e,3efc584c,ericcampbell,2024-11-05 07:54:54,Evidence of ballot stuffing — officials silent. Share widely!,100,90,227,149,2012-02-14,Houston,False,en-US
70a79026-f24,c77ee379,paul25,2024-10-29 23:13:45,Update: trust the process in my precinct.,0,118,19,10795,2011-09-12,Rural,False,en-US
8552a054-2f3,ab0fbbd2,valenciaalan,2024-11-07 07:34:50,Update: observers confirm fairness in my precinct.,6,95,25,8858,2022-01-02,Philadelphia,False,en
66ec8f6d-a5f,6b373357,xmcknight,2024-11-06 04:01:51,early voting numbers — observers reporting orderly process.,89,260,131,35,2013-04-23,Houston,True,en-US
e0ac23ab-061,00da557c,stonejeremy,2024-10-29 12:43:03,Update: smooth voting in my precinct.,10,122,61,139,2018-03-29,Philadelphia,False,en-US
74f8c377-7f8,c12dabf2,robersonlaura,2024-11-05 12:22:56,count manipulation found in vote tallies (335 suspicious),88,130,88,245,2017-12-06,Philadelphia,False,es
37bb6e24-ee8,ff5aa241,duartemegan,2024-11-01 01:33:28,Reports of fraudulent tabulation in several precincts. Must be investigated!,17,244,133,7955,2015-08-15,New York,False,en
97f02cdc-cc2,a828665a,josephtina,2024-11-06 00:35:28,counting ongoing — observers reporting orderly process.,139,239,757,230,2017-04-07,Houston,False,es
a18e130b-eaf,ca077ed8,hfranklin,2024-11-03 16:12:32,early voting numbers — official figures incoming.,6,20,4,1342,2014-12-15,Rural,False,en
6384f43c-6f5,5b309df5,kristi49,2024-11-08 12:19:27,Update: transparent count in my precinct.,4,224,45,284,2021-02-23,Los Angeles,False,es
9f5229cb-1fd,39dee48c,sheila73,2024-10-30 18:30:52,ALERT: fake ballots across precincts — evidence points to fraud. #investigate,327,291,24,1180,2022-03-20,New York,False,es
32b7a8c4-f41,fcd12de5,younglindsey,2024-10-26 14:54:03,Evidence of fake ballots — officials silent. Share widely!,147,245,87,1170,2012-04-07,Los Angeles,False,en
14223a47-ce3,fc6b865a,emilyhart,2024-11-05 14:52:04,Update: observers confirm fairness in my precinct.,53,53,86,78,2020-09-17,Chicago,False,en
0f765414-8ce,75efecc9,teresa87,2024-11-11 12:23:47,turnout update — observers reporting orderly process.,84,229,37,141,2016-07-11,Los Angeles,False,en
ea4fb7e1-0df,6a7ae958,pmccoy,2024-11-12 09:04:37,turnout update — observers reporting orderly process.,72,72,15,1490,2020-07-13,Miami,False,en
167e65e0-360,423834a0,danny36,2024-11-02 06:51:52,counting ongoing — observers reporting orderly process.,40,103,33,3302,2012-08-14,Miami,False,es
4bca1b18-58a,a399c02c,elizabethwilson,2024-11-10 11:25:10,early voting numbers — observers reporting orderly process.,79,142,221,15496,2016-07-26,Miami,False,es
7c985152-f6e,0fb97f73,hoodkaren,2024-10-29 04:37:21,poll watchers report — observers reporting orderly process.,41,194,37,1842,2012-01-01,Chicago,False,en-US
12b31831-9f8,a4be43da,cynthia49,2024-11-08 02:48:09,Update: transparent count in my precinct.,94,179,40,603,2013-11-01,New York,True,en-US
fc85230b-871,51f9034c,michaelmarquez,2024-11-15 00:48:22,Evidence of voter rolls compromised — officials silent. Share widely!,195,252,105,8329,2024-12-07,Philadelphia,True,en-US
4a477e11-a73,858a5c9c,ctaylor,2024-10-28 10:52:18,poll watchers report — official figures incoming.,36,12,3,482,2019-04-17,Houston,False,es
f6649378-655,8f00341c,ureynolds,2024-10-30 01:15:57,Evidence of fraudulent tabulation — officials silent. Share widely! ¡Increíble! 🇺🇸 https://news.site/article,4,272,33,632,2016-09-15,Los Angeles,False,en-US
dea3edc0-e24,144c29de,oellis,2024-10-31 02:28:16,Update: smooth voting in my precinct. https://news.site/article,52,112,27,142,2012-02-04,Houston,True,en
311194da-18b,167ffc1e,dmyers,10/31/24 12:18 PM,Reports of fraudulent tabulation in several precincts. Must be investigated!,192,317,96,1961,2010-01-12,Los Angeles,False,es
4060b42b-ed6,f4d473e2,dwalker,2024-10-28 12:55:19,poll watchers report — observers reporting orderly process.,39,204,15,872,2018-02-16,Los Angeles,False,es
19c7f8d5-f50,60b5011e,fcruz,2024-11-10 18:23:14,ALERT: fake ballots across precincts — evidence points to fraud. #electionfraud,299,435,30,2054,2024-03-16,Philadelphia,False,es
3b3969a3-898,6ba8004f,cwade,2024-11-10 18:24:02,ALERT: fake ballots across precincts — evidence points to fraud. #electionfraud,342,674,25,173,2010-01-10,Houston,False,en
cd053508-376,4f6f1fac,warrenrichard,2024-11-14 23:07:31,poll watchers report — observers reporting orderly process.,0,233,24,5577,2022-03-20,Houston,False,en
6cbd4ceb-51a,a3fa113b,debra78,2024-11-03 18:47:28,Evidence of count manipulation — officials silent. Share widely! https://news.site/article,69,186,101,376,2013-06-17,Los Angeles,False,es
77a35ae2-1e9,b8ce94e7,alexanderhines,2024-11-11 10:15:43,Update: smooth voting in my precinct.,15,108,44,3441,2024-08-02,Chicago,False,en
92fa1a5d-b6d,36871186,carlsonsherri,2024-11-11 03:01:31,ALERT: turnout update across precincts — evidence points to fraud. #investigate,231,451,54,956,2022-03-24,Los Angeles,False,en
8c0a443f-c40,b4fb4033,susan37,2024-11-12 18:00:38,Reports of ballot stuffing in several precincts. Must be investigated!,19,147,100,177,2024-12-13,Miami,False,en
c59c727f-ddc,6b8cd6fd,jessica11,2024-11-01 21:10:45,turnout update — observers reporting orderly process.,89,32,29,186,2010-03-27,Rural,False,en
ac2317de-359,4ef017bc,ynorton,2024-11-11 03:03:13,ALERT: turnout update across precincts — evidence points to fraud. #electionfraud,339,752,152,214,2022-02-19,Chicago,False,es
f0b1ae19-fcc,ab4d9121,byang,2024-11-07 22:37:16,Evidence of fake ballots — officials silent. Share widely! ¡Increíble! 🇺🇸,151,297,260,852,2009-05-13,Los Angeles,True,es
425cd8d4-db2,3bb65802,fbailey,2024-11-05 08:27:30,Evidence of count manipulation — officials silent. Share widely!,65,144,2,1092,2020-07-29,New York,False,en
684a87c8-224,26673c67,alicialynch,2024-11-07 00:07:07,poll watchers report — official figures incoming. https://news.site/article,39,48,56,41564,2023-06-01,Philadelphia,False,en
f6c6dd29-82c,7e5c74f0,kimlarry,2024-11-10 19:12:09,ALERT: poll watchers report across precincts — evidence points to fraud. #investigate,257,64,66,267,2009-09-14,Philadelphia,False,es
f73286e4-f3c,edcbb561,daviskara,2024-10-26 11:15:35,Update: smooth voting in my precinct. https://news.site/article,22,7,45,613,2016-01-06,Los Angeles,False,en-US
41105d52-91f,f545fa73,brandon85,2024-10-30 21:21:54,Update: smooth voting in my precinct.,61,245,29,5129,2020-05-24,Miami,False,en-US
aed0be45-835,eb2a96ab,whart,2024-11-07 18:36:58,poll watchers report — official figures incoming.,28,15,8,145,2021-05-01,Los Angeles,False,es
600b01d4-78a,153a083f,amygraham,2024-11-08 19:12:49,Update: clean election in my precinct. #Election2024,102,115,53,17797,2024-11-03,Houston,False,es
03431402-e87,c6a3ba1a,schan,2024-10-31 13:35:09,turnout update — observers reporting orderly process.,4,195,19,1274,2016-09-07,New York,False,en-US
